from_vertex_id;to_vertex_id;one_way;weight;geom
22630;22632;FT;5.120585;LINESTRING(37.680557 55.746888,37.680597 55.746894,37.680638 55.746896)
17465;17466;FT;30.009903;LINESTRING(37.582833 55.772536,37.582942 55.772627,37.583102 55.772760)
4456;4458;FT;12.857179;LINESTRING(37.588514 55.743847,37.588530 55.743843,37.588717 55.743828)
11383;11384;FT;5.192964;LINESTRING(37.660529 55.730722,37.660555 55.730684,37.660559 55.730679)
7560;7561;FT;40.176285;LINESTRING(37.640675 55.765193,37.640960 55.765283,37.641234 55.765370)
2511;2512;FT;54.119902;LINESTRING(37.678348 55.744867,37.678298 55.744863,37.677489 55.744810)
1234;1235;FT;2.924504;LINESTRING(37.622374 55.773792,37.622364 55.773781,37.622357 55.773768)
19457;19458;FT;12.033162;LINESTRING(37.568461 55.743435,37.568474 55.743491,37.568490 55.743542)
7778;7776;FT;4.591162;LINESTRING(37.628597 55.743992,37.628609 55.743973,37.628628 55.743955)
4159;4160;FT;42.025722;LINESTRING(37.606773 55.731264,37.606860 55.731224,37.607344 55.731067)
22840;5775;FT;9.639612;LINESTRING(37.680784 55.771474,37.680867 55.771487,37.680925 55.771506)
13372;13374;FT;21.962685;LINESTRING(37.663470 55.752463,37.663302 55.752420,37.663150 55.752382)
13138;13136;FT;9.658692;LINESTRING(37.630315 55.747124,37.630223 55.747146,37.630172 55.747158)
24001;23999;FT;16.595134;LINESTRING(37.635934 55.734483,37.635980 55.734411,37.636023 55.734343)
19983;19984;FT;13.433694;LINESTRING(37.625011 55.742023,37.625009 55.741980,37.625004 55.741902)
23897;23898;FT;8.768152;LINESTRING(37.613526 55.773236,37.613601 55.773240,37.613665 55.773246)
11599;11600;FT;13.705538;LINESTRING(37.583427 55.737429,37.583329 55.737405,37.583221 55.737389)
3109;3110;FT;29.661998;LINESTRING(37.590972 55.769431,37.590890 55.769386,37.590632 55.769245)
431;429;FT;17.229195;LINESTRING(37.631840 55.764721,37.632022 55.764707,37.632113 55.764699)
23560;23561;FT;4.193949;LINESTRING(37.652316 55.759781,37.652296 55.759795,37.652283 55.759814)
12206;12208;FT;17.624649;LINESTRING(37.604724 55.738113,37.604585 55.738044,37.604511 55.738009)
20610;20612;FT;50.054715;LINESTRING(37.694532 55.759571,37.694139 55.759238,37.694092 55.759196)
15548;15534;FT;26.551966;LINESTRING(37.635950 55.753409,37.635960 55.753395,37.636115 55.753189)
19694;19696;FT;7.044412;LINESTRING(37.654794 55.754493,37.654808 55.754496,37.654900 55.754515)
2639;2637;FT;31.250251;LINESTRING(37.604715 55.751529,37.604612 55.751356,37.604555 55.751262)
21320;21322;FT;25.609700;LINESTRING(37.632368 55.765277,37.632323 55.765117,37.632304 55.765049)
5177;5178;FT;11.618743;LINESTRING(37.588632 55.746893,37.588515 55.746880,37.588449 55.746873)
16990;16988;FT;89.009218;LINESTRING(37.644313 55.735323,37.645093 55.735856,37.645218 55.735941)
25582;20956;FT;10.306472;LINESTRING(37.666586 55.753276,37.666645 55.753293,37.666706 55.753337)
18607;18608;FT;8.829376;LINESTRING(37.619461 55.729315,37.619519 55.729343,37.619560 55.729371)
1006;1007;FT;24.045762;LINESTRING(37.610747 55.730297,37.610588 55.730343,37.610408 55.730399)
19064;19065;FT;4.281786;LINESTRING(37.623859 55.749867,37.623845 55.749884,37.623833 55.749903)
18509;18507;FT;26.677372;LINESTRING(37.634346 55.728500,37.634350 55.728297,37.634351 55.728260)
20518;13428;FT;12.886228;LINESTRING(37.600408 55.744284,37.600342 55.744263,37.600233 55.744223)
25135;25136;FT;2.303207;LINESTRING(37.614702 55.742022,37.614700 55.742011,37.614704 55.742001)
11064;11065;FT;4.479987;LINESTRING(37.598082 55.760563,37.598055 55.760540,37.598041 55.760530)
322;3355;FT;19.874804;LINESTRING(37.642119 55.755397,37.642129 55.755363,37.641891 55.755307)
322;3356;FT;19.809191;LINESTRING(37.642119 55.755397,37.642129 55.755363,37.642365 55.755419)
16370;16372;FT;36.142391;LINESTRING(37.576211 55.730347,37.576635 55.730502,37.576695 55.730524)
24943;24941;FT;28.971278;LINESTRING(37.653671 55.753997,37.653495 55.753910,37.653311 55.753833)
18572;18570;FT;171.983636;LINESTRING(37.693556 55.768784,37.694085 55.768469,37.695482 55.767681)
6860;6858;FT;36.847847;LINESTRING(37.605243 55.759589,37.605189 55.759625,37.604865 55.759843)
10329;10330;FT;47.591548;LINESTRING(37.645020 55.730501,37.644874 55.730197,37.644821 55.730088)
6280;6282;FT;30.039393;LINESTRING(37.615813 55.734954,37.615893 55.734951,37.616293 55.734946)
1194;1192;FT;41.055056;LINESTRING(37.638757 55.772385,37.638543 55.772097,37.638500 55.772045)
17324;17326;FT;6.408987;LINESTRING(37.648971 55.744602,37.648948 55.744626,37.648926 55.744654)
10746;10747;FT;5.844993;LINESTRING(37.631365 55.752824,37.631319 55.752818,37.631274 55.752812)
795;796;FT;18.121228;LINESTRING(37.625464 55.759675,37.625673 55.759703,37.625745 55.759716)
20075;20076;FT;37.324928;LINESTRING(37.595176 55.732240,37.595053 55.732105,37.594906 55.731941)
10819;10820;FT;19.366760;LINESTRING(37.674589 55.736482,37.674536 55.736469,37.674318 55.736399)
5290;5292;FT;17.771135;LINESTRING(37.587478 55.742006,37.587272 55.741937,37.587234 55.741924)
20054;20055;FT;25.193903;LINESTRING(37.586435 55.773390,37.586538 55.773333,37.586718 55.773229)
10724;10726;FT;19.968415;LINESTRING(37.613615 55.739249,37.613582 55.739261,37.613350 55.739349)
6345;6343;FT;23.529049;LINESTRING(37.611132 55.733082,37.611049 55.733092,37.610764 55.733125)
24629;24627;FT;22.603641;LINESTRING(37.656955 55.750885,37.657104 55.750904,37.657309 55.750925)
13123;13125;FT;30.648521;LINESTRING(37.628136 55.747625,37.628279 55.747592,37.628589 55.747521)
12958;18323;FT;6.475899;LINESTRING(37.650268 55.739163,37.650265 55.739129,37.650248 55.739107)
16227;16229;FT;5.665281;LINESTRING(37.681954 55.763035,37.681956 55.763046,37.681962 55.763085)
5182;5183;FT;4.742013;LINESTRING(37.587770 55.746801,37.587727 55.746795,37.587697 55.746789)
17188;17190;FT;7.337601;LINESTRING(37.632150 55.741178,37.632136 55.741196,37.632102 55.741238)
18701;9893;FT;12.690662;LINESTRING(37.580097 55.737303,37.579993 55.737305,37.579997 55.737361)
18701;18699;FT;16.452911;LINESTRING(37.580097 55.737303,37.579993 55.737305,37.579834 55.737312)
24050;24051;FT;57.147384;LINESTRING(37.645924 55.751196,37.645962 55.751219,37.646354 55.751648)
3565;3566;FT;5.235899;LINESTRING(37.627254 55.732586,37.627267 55.732604,37.627283 55.732630)
4383;4381;FT;65.281227;LINESTRING(37.676368 55.749761,37.676278 55.749777,37.675387 55.749961)
8954;8955;FT;5.846168;LINESTRING(37.600418 55.751172,37.600408 55.751137,37.600409 55.751120)
21718;21716;FT;50.581118;LINESTRING(37.661237 55.772448,37.661141 55.772446,37.660431 55.772411)
13515;13517;FT;4.950366;LINESTRING(37.569996 55.763695,37.570037 55.763694,37.570075 55.763692)
3090;3091;FT;47.107810;LINESTRING(37.593008 55.764308,37.593255 55.764133,37.593476 55.763976)
9570;9571;FT;52.340896;LINESTRING(37.612077 55.731865,37.612054 55.731669,37.612038 55.731395)
20608;20610;FT;69.825454;LINESTRING(37.695153 55.760093,37.694926 55.759904,37.694532 55.759571)
16403;16401;FT;16.715557;LINESTRING(37.566895 55.770398,37.566820 55.770371,37.566669 55.770317)
14012;14014;FT;8.465632;LINESTRING(37.578559 55.758025,37.578553 55.757990,37.578542 55.757950)
17510;17508;FT;28.658448;LINESTRING(37.572966 55.771719,37.573014 55.771935,37.573022 55.771975)
6671;6672;FT;24.381178;LINESTRING(37.594745 55.756619,37.594817 55.756599,37.595093 55.756521)
15524;15525;FT;48.716902;LINESTRING(37.650102 55.750606,37.650128 55.750515,37.650230 55.750173)
19328;19326;FT;23.047232;LINESTRING(37.598034 55.773392,37.597893 55.773314,37.597776 55.773244)
5645;5646;FT;9.232084;LINESTRING(37.583002 55.752353,37.583000 55.752336,37.582988 55.752271)
16543;16545;FT;3.451082;LINESTRING(37.571899 55.764294,37.571896 55.764281,37.571891 55.764263)
14979;14977;FT;42.385368;LINESTRING(37.575628 55.733534,37.575748 55.733435,37.576010 55.733219)
25228;306;FT;8.073585;LINESTRING(37.643013 55.758226,37.642983 55.758195,37.642951 55.758162)
10287;10289;FT;12.759994;LINESTRING(37.680443 55.746132,37.680360 55.746155,37.680260 55.746183)
3682;3683;FT;12.352506;LINESTRING(37.627410 55.746422,37.627321 55.746429,37.627214 55.746435)
11669;11670;FT;11.928982;LINESTRING(37.654521 55.741399,37.654575 55.741484,37.654569 55.741501)
15762;15764;FT;38.311033;LINESTRING(37.593422 55.754757,37.593732 55.754667,37.593966 55.754599)
14720;14718;FT;10.370708;LINESTRING(37.600410 55.742691,37.600447 55.742726,37.600496 55.742771)
17217;17218;FT;15.516197;LINESTRING(37.689447 55.747202,37.689571 55.747212,37.689692 55.747222)
20579;20577;FT;50.576312;LINESTRING(37.691610 55.739121,37.691910 55.739018,37.692300 55.738884)
11513;11462;FT;23.780146;LINESTRING(37.667778 55.754631,37.667905 55.754778,37.667818 55.754790)
11513;11511;FT;19.261654;LINESTRING(37.667778 55.754631,37.667905 55.754778,37.667917 55.754786)
12879;12880;FT;19.881321;LINESTRING(37.674277 55.772197,37.674196 55.772169,37.674024 55.772090)
12258;12259;FT;9.691190;LINESTRING(37.692404 55.755954,37.692326 55.755966,37.692254 55.755975)
5580;5581;FT;29.733083;LINESTRING(37.593827 55.756502,37.594015 55.756691,37.594055 55.756737)
2117;2118;FT;55.240629;LINESTRING(37.619574 55.773605,37.620028 55.773617,37.620457 55.773625)
4319;4317;FT;16.070971;LINESTRING(37.675014 55.757633,37.675191 55.757648,37.675269 55.757649)
22494;22495;FT;43.315568;LINESTRING(37.660128 55.755557,37.659709 55.755562,37.659436 55.755566)
2988;2989;FT;7.347769;LINESTRING(37.599718 55.757242,37.599736 55.757204,37.599754 55.757179)
14910;14912;FT;11.312487;LINESTRING(37.587862 55.740999,37.587776 55.741055,37.587744 55.741076)
6810;6811;FT;2.792170;LINESTRING(37.643929 55.755851,37.643933 55.755860,37.643934 55.755876)
18280;6509;FT;15.782908;LINESTRING(37.590686 55.765754,37.590735 55.765788,37.590856 55.765716)
18280;10291;FT;34.049000;LINESTRING(37.590686 55.765754,37.590735 55.765788,37.591022 55.765995)
15985;15987;FT;8.139355;LINESTRING(37.573447 55.740809,37.573436 55.740791,37.573404 55.740740)
14649;19616;FT;13.938615;LINESTRING(37.620013 55.758953,37.620070 55.758852,37.620102 55.758857)
14649;24898;FT;20.876163;LINESTRING(37.620013 55.758953,37.620070 55.758852,37.620098 55.758772)
19654;19655;FT;35.619189;LINESTRING(37.622109 55.771051,37.622087 55.771153,37.622041 55.771369)
17478;17479;FT;46.691653;LINESTRING(37.578714 55.768803,37.578364 55.768825,37.577972 55.768850)
19764;19762;FT;27.583226;LINESTRING(37.644622 55.746537,37.644883 55.746450,37.645006 55.746416)
19891;19892;FT;11.552616;LINESTRING(37.622526 55.745294,37.622636 55.745328,37.622688 55.745344)
22450;22451;FT;22.550300;LINESTRING(37.659608 55.758011,37.659547 55.758143,37.659517 55.758207)
1852;1853;FT;14.846018;LINESTRING(37.617172 55.758107,37.617206 55.758180,37.617235 55.758236)
25055;25056;FT;24.964173;LINESTRING(37.627675 55.749815,37.627851 55.749812,37.628073 55.749804)
2269;18143;FT;111.735342;LINESTRING(37.625871 55.729819,37.626097 55.729844,37.627624 55.730006)
19264;19262;FT;20.008053;LINESTRING(37.605202 55.770650,37.605169 55.770734,37.605132 55.770826)
24318;20655;FT;11.346416;LINESTRING(37.611123 55.748814,37.611043 55.748854,37.610976 55.748873)
25581;24596;FT;23.041565;LINESTRING(37.666474 55.753240,37.666421 55.753220,37.666158 55.753133)
6397;6395;FT;28.830658;LINESTRING(37.620504 55.732351,37.620579 55.732364,37.620946 55.732424)
10173;13981;FT;15.071813;LINESTRING(37.565796 55.762385,37.565929 55.762362,37.565897 55.762308)
10173;23647;FT;49.581437;LINESTRING(37.565796 55.762385,37.565929 55.762362,37.566556 55.762259)
17548;17546;FT;73.771315;LINESTRING(37.574733 55.767755,37.574729 55.767837,37.574701 55.768418)
9329;9327;FT;27.193446;LINESTRING(37.576747 55.733117,37.576485 55.732980,37.576425 55.732953)
7160;7161;FT;92.694883;LINESTRING(37.666615 55.749670,37.666048 55.750291,37.665950 55.750414)
7160;7179;FT;81.153527;LINESTRING(37.666615 55.749670,37.666048 55.750291,37.666053 55.750322)
3833;3835;FT;2.499236;LINESTRING(37.632079 55.734294,37.632095 55.734300,37.632108 55.734309)
9703;9701;FT;59.149919;LINESTRING(37.590472 55.744313,37.590438 55.744316,37.589537 55.744391)
10588;10589;FT;4.152958;LINESTRING(37.584655 55.759204,37.584637 55.759188,37.584616 55.759174)
10447;10449;FT;14.499215;LINESTRING(37.624538 55.755576,37.624640 55.755516,37.624699 55.755482)
22306;20428;FT;23.003204;LINESTRING(37.654009 55.742326,37.653894 55.742141,37.653885 55.742131)
9874;10403;FT;50.738334;LINESTRING(37.663932 55.750770,37.663976 55.750781,37.663649 55.751169)
9874;10404;FT;15.227917;LINESTRING(37.663932 55.750770,37.663976 55.750781,37.664059 55.750682)
8448;8450;FT;22.154762;LINESTRING(37.686552 55.744877,37.686420 55.744907,37.686225 55.744952)
11040;11042;FT;35.282592;LINESTRING(37.590810 55.762031,37.590743 55.762062,37.590383 55.762238)
15910;15912;FT;165.955018;LINESTRING(37.679945 55.731119,37.679655 55.732573,37.679647 55.732602)
7923;7924;FT;3.142811;LINESTRING(37.594277 55.735755,37.594264 55.735741,37.594249 55.735732)
11446;11447;FT;10.282417;LINESTRING(37.621615 55.773559,37.621614 55.773589,37.621612 55.773651)
5454;5452;FT;13.507682;LINESTRING(37.590235 55.750920,37.590242 55.750906,37.590295 55.750803)
2563;2564;FT;42.389213;LINESTRING(37.598027 55.742968,37.598149 55.742921,37.598586 55.742753)
8784;8786;FT;30.856992;LINESTRING(37.565906 55.767957,37.566129 55.767949,37.566398 55.767939)
14540;14538;FT;15.582987;LINESTRING(37.581353 55.769539,37.581415 55.769598,37.581481 55.769659)
5516;5517;FT;12.085016;LINESTRING(37.586724 55.754380,37.586716 55.754311,37.586711 55.754271)
20188;20189;FT;211.919119;LINESTRING(37.592304 55.728128,37.593231 55.729449,37.593546 55.729901)
20870;20871;FT;42.158548;LINESTRING(37.671214 55.736318,37.671095 55.736146,37.670969 55.735965)
7446;7447;FT;4.716672;LINESTRING(37.597213 55.749994,37.597213 55.750004,37.597215 55.750037)
17879;17880;FT;40.145333;LINESTRING(37.562951 55.735983,37.563210 55.736139,37.563384 55.736249)
14890;5310;FT;9.107181;LINESTRING(37.594040 55.741718,37.594098 55.741744,37.594054 55.741775)
14890;14892;FT;45.290768;LINESTRING(37.594040 55.741718,37.594098 55.741744,37.594607 55.741971)
4100;4101;FT;55.788207;LINESTRING(37.675485 55.759443,37.675036 55.759474,37.674600 55.759505)
10481;10483;FT;13.134246;LINESTRING(37.579162 55.764866,37.579258 55.764955,37.579272 55.764967)
11527;11525;FT;36.315740;LINESTRING(37.673758 55.763568,37.673749 55.763522,37.673671 55.763246)
6265;6263;FT;90.071756;LINESTRING(37.616566 55.733896,37.616862 55.734455,37.616967 55.734674)
25635;25637;FT;15.552299;LINESTRING(37.605318 55.770360,37.605331 55.770326,37.605371 55.770223)
20470;20468;FT;50.803318;LINESTRING(37.674256 55.763730,37.674710 55.763663,37.675041 55.763614)
11010;11011;FT;16.844677;LINESTRING(37.596652 55.760287,37.596696 55.760188,37.596720 55.760141)
4653;4651;FT;9.414863;LINESTRING(37.601106 55.753155,37.601125 55.753087,37.601128 55.753071)
7165;7166;FT;4.224300;LINESTRING(37.665169 55.747854,37.665168 55.747871,37.665179 55.747891)
2144;2145;FT;28.476184;LINESTRING(37.651607 55.765033,37.651584 55.765027,37.651197 55.764922)
12564;4094;FT;15.324081;LINESTRING(37.678656 55.759348,37.678654 55.759284,37.678522 55.759285)
1312;1313;FT;3.882425;LINESTRING(37.623596 55.762189,37.623618 55.762182,37.623653 55.762176)
13591;13592;FT;27.793375;LINESTRING(37.632250 55.748206,37.632465 55.748157,37.632661 55.748111)
3243;3245;FT;20.667703;LINESTRING(37.648720 55.744373,37.648527 55.744259,37.648492 55.744239)
11478;11480;FT;87.663715;LINESTRING(37.671981 55.745563,37.670594 55.745474,37.670589 55.745473)
7141;7139;FT;20.027527;LINESTRING(37.665101 55.741217,37.665025 55.741248,37.664853 55.741331)
15256;15257;FT;6.747010;LINESTRING(37.681694 55.748026,37.681666 55.748051,37.681611 55.748056)
4377;4375;FT;33.425773;LINESTRING(37.673580 55.750339,37.673235 55.750412,37.673081 55.750445)
21104;21093;FT;78.109919;LINESTRING(37.576369 55.734098,37.576935 55.734345,37.577353 55.734529)
25654;25652;FT;14.912334;LINESTRING(37.569766 55.742353,37.569701 55.742370,37.569550 55.742409)
15253;15254;FT;34.659250;LINESTRING(37.681437 55.747683,37.681710 55.747939,37.681718 55.747951)
23312;15639;FT;8.316619;LINESTRING(37.608592 55.749180,37.608629 55.749171,37.608714 55.749151)
23312;23313;FT;7.945935;LINESTRING(37.608592 55.749180,37.608629 55.749171,37.608715 55.749178)
23312;23332;FT;12.179885;LINESTRING(37.608592 55.749180,37.608629 55.749171,37.608703 55.749095)
2309;2307;FT;32.832741;LINESTRING(37.658403 55.735822,37.658286 55.735764,37.658008 55.735627)
9360;9362;FT;46.435545;LINESTRING(37.581731 55.735526,37.581900 55.735601,37.582308 55.735788)
9039;9041;FT;14.357007;LINESTRING(37.685947 55.734613,37.685978 55.734644,37.686029 55.734733)
15816;15818;FT;6.169422;LINESTRING(37.607594 55.761196,37.607621 55.761215,37.607657 55.761239)
7964;7965;FT;22.689894;LINESTRING(37.584008 55.735900,37.583979 55.735921,37.583779 55.736058)
6762;6763;FT;30.902886;LINESTRING(37.634871 55.760732,37.634661 55.760827,37.634480 55.760902)
20860;10680;FT;75.032496;LINESTRING(37.684118 55.749869,37.684643 55.750241,37.684351 55.750356)
20860;20858;FT;137.803641;LINESTRING(37.684118 55.749869,37.684643 55.750241,37.685491 55.750838)
23325;565;FT;15.520254;LINESTRING(37.604455 55.772456,37.604470 55.772380,37.604575 55.772403)
23325;19237;FT;19.099834;LINESTRING(37.604455 55.772456,37.604470 55.772380,37.604508 55.772287)
13642;13644;FT;36.852783;LINESTRING(37.615220 55.740669,37.615332 55.740533,37.615446 55.740363)
8398;8400;FT;31.555770;LINESTRING(37.684705 55.743686,37.684818 55.743818,37.684923 55.743942)
15612;4448;FT;13.199619;LINESTRING(37.588420 55.744056,37.588488 55.744053,37.588476 55.743973)
15612;5090;FT;8.016020;LINESTRING(37.588420 55.744056,37.588488 55.744053,37.588492 55.744087)
12584;16258;FT;14.645516;LINESTRING(37.669799 55.747038,37.669740 55.747037,37.669569 55.747017)
25576;25577;FT;22.870764;LINESTRING(37.611019 55.747085,37.611193 55.747176,37.611296 55.747219)
12034;12032;FT;11.184227;LINESTRING(37.634107 55.733631,37.634070 55.733696,37.634050 55.733727)
20477;20479;FT;19.259884;LINESTRING(37.680145 55.754184,37.680068 55.754129,37.679958 55.754047)
4888;4889;FT;11.610156;LINESTRING(37.684667 55.758758,37.684606 55.758745,37.684523 55.758696)
25628;25626;FT;7.137710;LINESTRING(37.600991 55.754632,37.601006 55.754603,37.601015 55.754569)
18247;18248;FT;25.131040;LINESTRING(37.661194 55.750428,37.661034 55.750440,37.660796 55.750458)
9585;9587;FT;8.014279;LINESTRING(37.660127 55.763204,37.660155 55.763198,37.660242 55.763172)
2150;2151;FT;26.130590;LINESTRING(37.649838 55.764471,37.649806 55.764458,37.649505 55.764328)
11361;11362;FT;3.166014;LINESTRING(37.657753 55.730171,37.657772 55.730162,37.657782 55.730149)
5543;5544;FT;26.753780;LINESTRING(37.590592 55.756960,37.590295 55.757031,37.590198 55.757054)
19505;486;FT;27.965631;LINESTRING(37.601749 55.752979,37.601473 55.752992,37.601303 55.752998)
13934;13936;FT;16.440748;LINESTRING(37.570406 55.760314,37.570616 55.760259,37.570643 55.760251)
20566;20567;FT;16.599331;LINESTRING(37.584096 55.728692,37.583958 55.728615,37.583913 55.728584)
21097;14608;FT;18.506252;LINESTRING(37.572774 55.732534,37.572909 55.732593,37.572955 55.732658)
21097;16294;FT;40.410637;LINESTRING(37.572774 55.732534,37.572909 55.732593,37.573287 55.732755)
2599;2597;FT;30.554525;LINESTRING(37.609716 55.747579,37.609495 55.747398,37.609441 55.747352)
21911;21913;FT;64.347167;LINESTRING(37.680934 55.751589,37.681276 55.751600,37.681960 55.751629)
6531;6532;FT;9.923361;LINESTRING(37.597685 55.762497,37.597625 55.762538,37.597583 55.762566)
16565;16567;FT;26.218516;LINESTRING(37.571085 55.761999,37.571019 55.761830,37.570992 55.761769)
6335;6336;FT;60.406448;LINESTRING(37.610488 55.735510,37.610711 55.736005,37.610725 55.736036)
